32,383
29,384
34,385
28,386
34,387
29,388
35,389
30,390
34,391
26,392
30,393
25,394
30,395
30,396
33,397
27,398
34,399
29,400
32,401
25,402
32,403
28,404
35,405
31,406
34,407
28,408
34,409
27,410
31,411
28,412
32,413
28,414
34,415
28,416
32,417
29,418
35,419
26,420
31,421
30,422
31,423
27,424
39,425
28,426
30,427
26,428
33,429
28,430
31,431
27,432
31,433
28,434
32,435
25,436
35,437
27,438
31,439
28,440
31,441
26,442
30,443
26,444
29,445
26,446
31,447
26,448
33,449
28,450
32,451
25,452
31,453
26,454
30,455
24,456
30,457
26,458
31,459
27,460
31,461
27,462
31,463
26,464
33,465
25,466
30,467
28,468
32,469
27,470
31,471
25,472
35,473
27,474
34,475
27,476
31,477
25,478
36,479
29,480
33,481
25,482
31,483
28,484
31,485
27,486
29,487
24,488
28,489
26,490
32,491
25,492
29,493
27,494
31,495
26,496
31,497
27,498
32,499
29,500
32,501
27,502
29,503
25,504
35,505
26,506
29,507
27,508
30,509
27,510
33,511
24,512
29,513
28,514
32,515
25,516
33,517
25,518
31,519
27,520
29,521
27,522
28,523
25,524
27,525
24,526
27,527
29,528
30,529
28,530
31,531
27,532
30,533
25,534
31,535
24,536
30,537
24,538
29,539
24,540
29,541
28,542
31,543
26,544
31,545
26,546
31,547
26,548
30,549
28,550
30,551
28,552
32,553
26,554
30,555
25,556
31,557
27,558
31,559
27,560
31,561
26,562
31,563
25,564
31,565
27,566
30,567
25,568
32,569
27,570
29,571
26,572
33,573
26,574
29,575
24,576
30,577
26,578
32,579
26,580
31,581
24,582
31,583
28,584
30,585
25,586
29,587
25,588
29,589
25,590
32,591
25,592
33,593
28,594
29,595
24,596
30,597
24,598
31,599
26,600
36,601
24,602
30,603
26,604
32,605
30,606
29,607
23,608
29,609
26,610
29,611
25,612
30,613
29,614
32,615
25,616
28,617
25,618
32,619
24,620
27,621
23,622
26,623
28,624
31,625
25,626
31,627
25,628
30,629
24,630
33,631
27,632
31,633
27,634
32,635
27,636
33,637
27,638
30,639
26,640
31,641
28,642
31,643
25,644
30,645
25,646
31,647
26,648
28,649
29,650
31,651
26,652
30,653
23,654
30,655
24,656
31,657
26,658
30,659
28,660
31,661
25,662
30,663
24,664
36,665
27,666
28,667
26,668
31,669
26,670
31,671
24,672
28,673
23,674
30,675
25,676
30,677
26,678
30,679
25,680
29,681
24,682
29,683
26,684
30,685
27,686
30,687
23,688
27,689
23,690
35,691
25,692
28,693
28,694
33,695
28,696
29,697
26,698
29,699
29,700
29,701
25,702
29,703
26,704
30,705
29,706
28,707
27,708
33,709
24,710
30,711
25,712
29,713
27,714
31,715
26,716
30,717
24,718
27,719
25,720
30,721
23,722
27,723
25,724
31,725
25,726
31,727
26,728
32,729
23,730
29,731
26,732
26,733
24,734
28,735
26,736
30,737
25,738
31,739
26,740
32,741
24,742
30,743
27,744
30,745
25,746
30,747
25,748
29,749
24,750
31,751
25,752
29,753
25,754
28,755
25,756
27,757
25,758
30,759
23,760
30,761
26,762
31,763
25,764
29,765
25,766
29,767
27,768
32,769
28,770
26,771
25,772
29,773
27,774
28,775
26,776
30,777
27,778
29,779
25,780
30,781
26,782
28,783
24,784
31,785
23,786
28,787
30,788
26,789
23,790
27,791
23,792
31,793
24,794
33,795
24,796
29,797
24,798
31,799
26,800
31,801
27,802
29,803
23,804
29,805
25,806
30,807
24,808
28,809
25,810
29,811
26,812
30,813
24,814
28,815
24,816
27,817
26,818
33,819
27,820
30,821
26,822
29,823
23,824
29,825
24,826
28,827
28,828
29,829
27,830
29,831
24,832
28,833
24,834
31,835
25,836
27,837
23,838
32,839
25,840
28,841
27,842
30,843
26,844
29,845
26,846
30,847
23,848
29,849
28,850
31,851
25,852
29,853
26,854
28,855
25,856
28,857
25,858
27,859
24,860
26,861
23,862
30,863
23,864
30,865
25,866
29,867
23,868
29,869
29,870
27,871
26,872
28,873
25,874
28,875
25,876
29,877
25,878
31,879
26,880
31,881
28,882
30,883
25,884
27,885
24,886
27,887
26,888
30,889
24,890
29,891
24,892
27,893
23,894
28,895
22,896
27,897
27,898
31,899
24,900
29,901
27,902
30,903
25,904
29,905
26,906
28,907
25,908
28,909
29,910
39,911
24,912
30,913
23,914
31,915
24,916
30,917
27,918
29,919
26,920
28,921
24,922
27,923
24,924
29,925
28,926
28,927
24,928
27,929
22,930
27,931
26,932
28,933
25,934
28,935
23,936
29,937
22,938
30,939
25,940
29,941
27,942
26,943
23,944
30,945
24,946
29,947
24,948
30,949
24,950
31,951
26,952
29,953
27,954
32,955
24,956
28,957
21,958
29,959
23,960
28,961
23,962
27,963
22,964
27,965
23,966
29,967
23,968
27,969
25,970
31,971
23,972
29,973
25,974
27,975
25,976
29,977
24,978
26,979
22,980
29,981
26,982
28,983
25,984
30,985
25,986
30,987
26,988
29,989
25,990
27,991
26,992
31,993
24,994
30,995
22,996
25,997
24,998
25,999
